avgListPrice,medianPrice,popularity,statecode,city,state,latitude,longitude
120008,,5,IN,Saint Joseph,Indiana,40.919613,-87.155951
119963,28850,68,NC,Lenoir,North Carolina,35.9140196,-81.5389849
119949,,43,NE,Dixon,Nebraska,42.4160469,-96.9954535
119930,,55,OH,Huron,Ohio,41.3950489,-82.5551733
119875,,168,TX,Archer,Texas,33.5956593,-98.6256128
119772,,40,AR,Izard,Arkansas,36.1610924,-91.9099238
119761,,151,TX,Hale,Texas,34.1064941,-101.8891721
119518,118250,15,GA,Richmond,Georgia,33.3205339,-82.0842901
119250,,42,ND,Kidder,North Dakota,46.8766313,-99.7506856
119233,,64,MO,Cooper,Missouri,38.8693247,-92.8577105
119232,,78,MI,Arenac,Michigan,43.9973355,-83.6773928
119204,,30,MO,Benton,Missouri,37.0978279,-89.5625848
119156,61500,111,GA,Cook,Georgia,31.1428037,-83.4643551
119121,,63,MN,Cottonwood,Minnesota,44.6088607,-95.6737122
119016,,53,IA,Henry,Iowa,41.0283603,-91.5983959
118965,274000,5,OH,Montgomery,Ohio,39.2281143,-84.3541062
118926,104000,12,AL,Calhoun,Alabama,33.7701576,-85.80766
118912,,81,IN,Sullivan,Indiana,39.0953199,-87.4058525
118868,,106,MO,Maries,Missouri,38.1738674,-91.949021
118862,86000,51,OK,Kay,Oklahoma,36.8234478,-97.179026
118720,133500,51,NY,Chemung,New York,42.0084073,-76.6238369
118700,,40,WV,Taylor,West Virginia,39.3417635,-79.9640339
118699,35000,82,OH,Meigs,Ohio,39.0874307,-81.9971108
118685,,29,AR,Yell,Arkansas,35.0810824,-93.3388917
118672,112500,32,IL,Henry,Illinois,41.1114249,-89.3564776
118644,65000,20,WV,Fayette,West Virginia,38.0615913,-81.0754657
118623,88250,52,IL,Clark,Illinois,39.3824189,-87.7763333
118534,,53,WV,Clay,West Virginia,38.4603788,-81.0851086
118467,,31,MT,Toole,Montana,48.6974247,-111.6408212
118446,,30,NE,Box Butte,Nebraska,42.1911471,-103.0817903
118307,71450,95,VA,Scott,Virginia,36.6815794,-82.605118
118303,,41,KS,Thomas,Kansas,39.3702882,-101.0711758
118215,28000,46,NC,Wayne,North Carolina,35.3565499,-77.973865
118144,,47,WV,Wetzel,West Virginia,39.5655978,-80.6770787
118117,,47,OK,Hughes,Oklahoma,35.1380279,-96.3226072
118000,,53,ND,Oliver,North Dakota,47.1217918,-101.342985
117966,,109,KY,Nicholas,Kentucky,38.3767625,-84.059029
117946,,24,MI,Newaygo,Michigan,43.4197429,-85.8000506
117888,,62,IA,Humboldt,Iowa,42.7208047,-94.2152402
117831,,56,MN,Jackson,Minnesota,43.6207915,-94.9886022
117779,,54,OK,Woods,Oklahoma,36.7181862,-98.7481167
117754,1319900,57,AL,Crenshaw,Alabama,31.6671872,-86.3376761
117727,,40,IN,Montgomery,Indiana,38.6625493,-87.0461181
117705,,53,AL,Pickens,Alabama,33.3339954,-88.0900762
117658,77000,15,IA,Jasper,Iowa,41.6414924,-93.0175712
117626,81000,46,CO,Otero,Colorado,37.9397663,-103.6362715
117504,105000,36,WA,Garfield,Washington,47.0079487,-117.1410073
117407,,53,KY,Lawrence,Kentucky,38.052675,-82.7778579
117379,99000,86,GA,Coffee,Georgia,31.5182285,-82.820974
117368,76500,158,GA,Evans,Georgia,33.5337464,-82.1306747
117263,,22,TX,Coryell,Texas,31.4774358,-97.87216
117262,75000,54,PA,Jefferson,Pennsylvania,39.9300749,-80.0589461
117191,102900,26,NY,Broome,New York,42.4916563,-74.2883536
117159,105000,59,NY,Genesee,New York,42.0469596,-78.2703951
117086,89999,29,MI,Roscommon,Michigan,44.4983504,-84.5919682
116984,,54,MN,Nobles,Minnesota,43.7196932,-95.8142885
116906,,160,TX,Nolan,Texas,32.2735525,-100.2442826
116833,113000,47,NE,Phelps,Nebraska,40.4903536,-99.456155
116816,73500,74,KY,Lewis,Kentucky,38.5079686,-83.3789389
116816,,69,IA,Grundy,Iowa,42.4369506,-92.8577105
116756,,54,KY,Graves,Kentucky,36.6887728,-88.7108964
116631,,31,IN,DeKalb,Indiana,41.4138928,-85.023346
116562,,48,CO,Washington,Colorado,40.063745,-102.989615
116551,130000,9,IL,Saint Clair,Illinois,38.400812,-89.9253233
116442,290000,1,MI,Wayne,Michigan,42.2814269,-83.3863214
116332,,46,LA,Evangeline,Louisiana,30.7821781,-92.3813621
116267,,72,IA,Union,Iowa,42.2455405,-93.0646468
116239,,67,IN,Knox,Indiana,41.2958751,-86.6250139
116214,98000,110,KY,Webster,Kentucky,37.4892188,-87.7369607
116138,,68,MS,Chickasaw,Mississippi,33.8818791,-89.0179332
115818,,65,KY,Ohio,Kentucky,37.5108523,-86.8220341
115737,,56,MO,Cedar,Missouri,37.7031209,-93.8655303
115691,75000,55,IL,Marion,Illinois,37.7306054,-88.9331256
115681,,93,IA,Chickasaw,Iowa,43.0724667,-92.3813621
115679,118000,59,IL,Union,Illinois,42.2330782,-88.5423132
115634,,42,AR,Mississippi,Arkansas,35.8279728,-90.0746767
115622,,22,IN,Vigo,Indiana,39.4165382,-87.4207518
115593,,69,OK,Kiowa,Oklahoma,34.7206515,-95.8991586
115537,42020,29,AL,Dale,Alabama,31.4645298,-85.684578
115534,,143,TX,Wilbarger,Texas,34.0688089,-99.2785583
115529,51750,15,AZ,Greenlee,Arizona,33.2405598,-109.2831531
115436,80000,86,TN,Lewis,Tennessee,35.4962054,-87.5000082
115430,151000,44,CO,Alamosa,Colorado,37.4694491,-105.8700214
115418,,85,IN,Daviess,Indiana,38.7020241,-87.1422895
115398,72000,39,IL,Knox,Illinois,40.8776411,-90.2244662
115231,90000,59,OH,Scioto,Ohio,38.861065,-82.9931607
115220,,37,KS,Jackson,Kansas,39.4241422,-95.8142885
115215,,12,WV,Mercer,West Virginia,37.4322638,-81.1196075
115170,,20,IA,Wapello,Iowa,41.1814193,-91.1854273
115163,,29,IN,Lawrence,Indiana,39.8386516,-86.0252612
115157,,22,NM,Luna,New Mexico,33.8189419,-108.9545153
115136,114000,41,OK,Adair,Oklahoma,36.4367575,-95.2713584
115100,104000,20,OK,Muskogee,Oklahoma,35.7478769,-95.3696909
115000,54200,59,CO,Baca,Colorado,37.394731,-102.5298028
114979,,49,IA,Mitchell,Iowa,43.3216363,-92.8668621
114942,,11,KS,Reno,Kansas,37.9569553,-98.0465185
114931,,84,MO,Atchison,Missouri,40.423896,-95.4777811
114907,,63,IN,Gibson,Indiana,38.3338249,-87.5791287
114831,,77,IL,Crawford,Illinois,39.0499568,-87.7763333
114828,,87,OH,Monroe,Ohio,39.440336,-84.3621634
114785,32500,50,AR,Conway,Arkansas,35.0886963,-92.4421011
114705,,60,IA,Emmet,Iowa,43.34943,-94.6863782
114704,,53,PA,Warren,Pennsylvania,41.8439486,-79.1450445
114694,,64,WI,Clark,Wisconsin,44.8480735,-90.7532809
114515,,44,IN,Jackson,Indiana,38.8794321,-86.0529604
114500,,52,MS,Newton,Mississippi,32.3212554,-89.1633929
114487,,67,MS,Jasper,Mississippi,32.0810429,-89.1705998
114444,,23,NM,Sierra,New Mexico,33.134596,-107.1011931
114234,,56,AL,Hale,Alabama,32.7859102,-87.6186379
114175,42500,133,GA,Randolph,Georgia,31.7913398,-84.6897495
114090,,110,MO,Putnam,Missouri,40.4744901,-92.9775558
114007,,45,PA,Forest,Pennsylvania,41.5341012,-79.2451149
114000,,73,MN,Marshall,Minnesota,44.448423,-95.7911916
114000,,22,ND,Traill,North Dakota,47.4636775,-97.1256368
113882,,82,MO,Nodaway,Missouri,40.2907281,-94.8105955
113841,,73,MI,Schoolcraft,Michigan,42.1142107,-85.6377776
113680,84000,97,VA,Henry,Virginia,36.6588867,-79.9640339
113607,,61,LA,West Carroll,Louisiana,32.7545792,-91.4821482
113584,,44,MO,Scott,Missouri,37.0394443,-89.6251646
113524,87900,38,KY,Boyd,Kentucky,38.3833265,-82.6915429
113514,,58,KY,Bell,Kentucky,36.741122,-83.634843
113493,,13,ME,Aroostook,Maine,46.819941,-68.4766064
113447,112500,16,IL,La Salle,Illinois,41.3621503,-89.0418249
113362,75000,59,AL,Washington,Alabama,31.3422346,-88.2461183
113348,86250,70,OH,Williams,Ohio,41.5507602,-84.5222189
113342,,77,MS,Franklin,Mississippi,33.036293,-90.002815
113290,82000,31,GA,Ware,Georgia,31.134411,-82.4752757
113218,,77,MI,Montmorency,Michigan,45.0742794,-84.1403141
113163,,59,MO,Wright,Missouri,37.3555654,-92.539603
113144,,21,IL,Rock Island,Illinois,41.5094771,-90.5787476
113057,,81,IL,Wabash,Illinois,38.4226484,-87.8156715
113045,,20,UT,Sevier,Utah,38.7333524,-111.6660725
112980,,63,IL,Douglas,Illinois,39.7617631,-88.2071598
112917,37500,31,IL,Whiteside,Illinois,41.7605503,-89.8505012
112795,,85,OH,Wyandot,Ohio,40.8471492,-83.336188
112770,57500,73,IA,Calhoun,Iowa,42.3785903,-94.645035
112686,,70,IA,Clarke,Iowa,41.0177836,-93.7841503
112625,,32,MS,Washington,Mississippi,31.5787773,-91.2992784
112563,70500,42,MI,Crawford,Michigan,44.6524316,-84.6897495
112533,107880,8,OK,Comanche,Oklahoma,34.3689747,-97.963924
112488,,146,TX,Shackelford,Texas,32.8242297,-99.2785583
112318,61250,49,CO,Bent,Colorado,38.0036339,-103.0817903
112228,,61,MO,Livingston,Missouri,39.8464073,-93.5003454
112177,105000,22,MI,Calhoun,Michigan,42.2073905,-85.023346
111952,103000,22,OH,Clark,Ohio,39.8912092,-83.6773928
111904,95000,70,TN,Haywood,Tennessee,35.593858,-89.2621216
111898,,39,AR,Logan,Arkansas,35.2475011,-93.6623239
111881,,54,IA,Carroll,Iowa,42.0655986,-94.8672793
111875,113000,48,GA,Spalding,Georgia,33.2636732,-84.3121264
111735,92450,49,PA,Armstrong,Pennsylvania,40.8790518,-79.4703885
111687,,36,IA,Mahaska,Iowa,41.329588,-92.6983868
111653,,21,MO,Douglas,Missouri,36.9708648,-92.4999918
111612,57500,27,SD,Hutchinson,South Dakota,43.3017202,-97.6982272
111497,92500,36,AR,Arkansas,Arkansas,33.6087222,-91.2067794
111416,,38,MS,Perry,Mississippi,31.1673115,-89.0179332
111387,105000,67,MN,Rock,Minnesota,43.6927003,-96.3226072
111275,109164,80,OH,Allen,Ohio,40.769946,-84.1435136
111216,,32,WV,Mason,West Virginia,39.021745,-82.0290296
111109,106950,98,KY,Ballard,Kentucky,37.0359869,-89.0179332
111091,94000,37,OK,Garvin,Oklahoma,33.9539972,-94.9424443
111050,,24,NE,Cedar,Nebraska,42.5610324,-97.179026
111000,,75,KS,Rooks,Kansas,39.3638509,-99.2785583
110975,,91,MO,Grundy,Missouri,40.1743786,-93.5003454
110944,,72,MN,Pipestone,Minnesota,43.9985815,-96.3128117
110927,,105,KY,Letcher,Kentucky,37.125351,-82.8640623
110798,,73,MO,Vernon,Missouri,37.8148489,-94.315422
110750,,69,KS,Kiowa,Kansas,37.0172493,-98.4853539
110742,,11,ID,Shoshone,Idaho,42.9360165,-114.4058752
110729,50250,90,GA,Mitchell,Georgia,33.2198688,-82.7031896
110700,,51,WV,Gilmer,West Virginia,38.9203312,-80.8543847
110578,,24,AR,Franklin,Arkansas,0,0
110543,,83,IN,Perry,Indiana,38.0159043,-86.6611083
110527,103200,26,MI,Shiawassee,Michigan,42.949754,-84.1857115
110487,,148,TX,Gray,Texas,35.3352558,-100.8903099
110457,105250,32,MI,Montcalm,Michigan,43.3057341,-85.1894045
110433,,63,LA,Catahoula,Louisiana,31.7053083,-91.9099238
110399,60000,131,GA,Telfair,Georgia,31.8907647,-82.9931607
110394,,89,MO,Monroe,Missouri,39.5508815,-92.0665197
110268,90000,46,KY,Clay,Kentucky,37.4767119,-87.8200159
110248,,86,MO,Moniteau,Missouri,38.5827118,-92.5792482
110105,53100,101,VA,Lunenburg,Virginia,36.9261435,-78.2476146
110014,,40,KS,Clay,Kansas,39.34792,-97.179026
110001,,47,MO,Stoddard,Missouri,36.8680558,-89.9253233
109916,,43,MT,Judith Basin,Montana,47.0609367,-110.2577109
109880,,49,IN,Fulton,Indiana,40.9472635,-86.2627772
109877,,208,TX,Dawson,Texas,31.8940478,-96.7147127
109821,,38,MO,Butler,Missouri,38.2586347,-94.3305059
109812,,68,MO,Hickory,Missouri,37.9747242,-93.2986106
109809,55000,57,AR,Ashley,Arkansas,33.1565939,-91.7538817
109772,,6,KS,Wyandotte,Kansas,39.0986811,-94.7691586
109749,,56,NE,Johnson,Nebraska,40.4108337,-95.9980593
109736,,218,TX,Bailey,Texas,33.4320531,-96.1658091
109675,,26,SD,Moody,South Dakota,43.9779303,-96.663812
109600,,66,NE,Thurston,Nebraska,42.17722,-96.7008704
109481,77500,22,WV,Hancock,West Virginia,40.5123559,-80.5660657
109470,,50,AL,Macon,Alabama,32.3731182,-85.684578
109468,,34,OR,Gilliam,Oregon,45.4565608,-120.1802024
109410,,92,IN,Union,Indiana,39.7508984,-86.1396127
109388,86350,47,AL,Dallas,Alabama,32.2332138,-87.1422895
109340,,48,AR,Little River,Arkansas,33.6808926,-94.19234
109241,,176,TX,Jim Hogg,Texas,26.995506,-98.7481167
109212,,190,TX,Winkler,Texas,31.76846,-103.0817903
109155,,58,MO,Lawrence,Missouri,37.1500679,-93.8248241
109040,57500,55,CO,Prowers,Colorado,37.8433756,-102.2547919
109026,,64,IN,Orange,Indiana,38.567905,-86.6139899
109024,,65,IL,Hancock,Illinois,40.3849365,-91.135302
109000,,14,AK,Denali,Alaska,63.1148002,-151.1926058
108991,88000,105,VA,Lee,Virginia,36.7075931,-83.0361376
108969,152250,19,IA,Marshall,Iowa,42.0494674,-92.9080375
108953,,49,KS,Pratt,Kansas,37.6439071,-98.7375911
108937,,83,KY,Gallatin,Kentucky,38.7295069,-84.8776392
108867,87000,34,AL,Geneva,Alabama,31.0329572,-85.8638242
108818,,108,KY,Monroe,Kentucky,36.7484915,-85.7256372
108810,35200,61,IA,Crawford,Iowa,42.034686,-95.3102505
108777,,62,MS,Montgomery,Mississippi,33.5274427,-89.6251646
108716,,33,ID,Caribou,Idaho,42.7538684,-111.6660725
108711,,45,ND,Golden Valley,North Dakota,47.2908418,-102.0646172
108612,,67,MI,Osceola,Michigan,43.9257279,-85.354965
108607,105000,8,IL,Winnebago,Illinois,42.2661311,-89.2412202
108354,,66,MI,Ogemaw,Michigan,44.3270741,-84.1857115
108347,79750,35,IL,Morgan,Illinois,39.7341219,-90.2244662
108298,,44,IL,Fayette,Illinois,39.0669568,-89.0179332
108296,,45,IA,Lee,Iowa,40.7068663,-91.443469
108212,,44,SD,Bon Homme,South Dakota,42.9814835,-97.87216
108185,31750,48,NY,Saint Lawrence,New York,44.4473142,-74.930206
108042,,53,LA,Bienville,Louisiana,32.3568222,-92.9804374
108031,,51,IA,Buena Vista,Iowa,42.6705452,-95.1432068
108009,103000,139,GA,Irwin,Georgia,31.5893221,-83.2934086
107965,,,VA,Danville,Virginia,36.5859718,-79.3950228
107914,,40,IL,Bond,Illinois,38.902985,-89.4742177
107862,,57,NY,Wyoming,New York,42.8264498,-78.0897329
107859,,48,IN,Wells,Indiana,40.7778348,-85.1894045
107810,42500,20,GA,Twiggs,Georgia,32.68356,-83.4643551
107801,,62,MN,Martin,Minnesota,43.6266807,-94.479976
107721,84000,22,MD,Allegany,Maryland,39.6255251,-78.6114999
107664,,74,MS,Calhoun,Mississippi,33.8839218,-89.3226954
107588,,32,OH,Columbiana,Ohio,40.8883931,-80.6939643
107488,,74,MN,Swift,Minnesota,48.8533195,-95.2213442
107437,,99,IL,Edwards,Illinois,40.7455683,-89.7489531
107392,,27,OH,Richland,Ohio,40.7566723,-82.5185837
107385,36000,63,VA,Greensville,Virginia,36.6056886,-77.6077865
107343,197450,19,WA,Grays Harbor,Washington,46.9953526,-123.7012468
107336,,37,SD,Spink,South Dakota,42.880283,-96.7279918
107302,91250,26,OK,Okmulgee,Oklahoma,35.6234367,-95.9605502
107291,,47,IL,McDonough,Illinois,40.3885122,-90.6773046
107179,101500,60,TN,Gibson,Tennessee,35.8753458,-88.846728
107150,,55,SD,Jerauld,South Dakota,44.0364698,-98.6160674
107096,96910,29,MN,Mower,Minnesota,43.6824988,-92.6983868
107091,,48,IA,Hardin,Iowa,41.6624153,-91.5475745
107000,,227,TX,Hardeman,Texas,34.2177242,-99.634135
106984,,66,IL,White,Illinois,38.0501137,-88.2461183
106964,,29,KS,Osage,Kansas,38.6009003,-95.6457951
106907,,90,IA,Howard,Iowa,43.3819496,-92.3813621
106871,,41,KY,Anderson,Kentucky,37.998648,-84.981754
106854,,13,ND,Barnes,North Dakota,46.926176,-98.1222338
106838,92000,49,IL,Iroquois,Illinois,40.8275356,-87.5819743
106643,87500,46,IL,Livingston,Illinois,38.9675463,-89.7639827
106616,,87,IA,Floyd,Iowa,43.1277502,-92.7363031
106545,26931,67,IL,Randolph,Illinois,38.0629321,-89.7755338
106488,,62,MO,Chariton,Missouri,39.5301517,-93.0175712
106442,,40,SC,Dillon,South Carolina,34.4165505,-79.3711579
106346,53250,37,KY,Butler,Kentucky,38.7864569,-84.3696594
106307,,40,OK,Pushmataha,Oklahoma,34.4820384,-95.3102505
106213,,49,MS,Winston,Mississippi,33.1650338,-89.0179332
106200,,82,KS,Norton,Kansas,39.8338946,-99.8915113
106197,86500,53,OH,Defiance,Ohio,41.2844933,-84.3557802
106180,,81,MO,New Madrid,Missouri,36.5864488,-89.5278547
106171,111000,81,IA,Winnebago,Iowa,43.3481922,-93.6623239
106093,,59,MS,Attala,Mississippi,33.1683267,-89.6251646
106068,34500,30,AR,Jefferson,Arkansas,34.3806516,-92.1640352
106002,,64,MN,Redwood,Minnesota,44.5394039,-95.1169424
106000,70500,62,CO,Cheyenne,Colorado,38.8002562,-102.6216211
105911,,32,ND,Hettinger,North Dakota,46.0013946,-102.6368239
105768,,204,TX,Morris,Texas,33.122847,-94.7691586
105633,,54,IL,Cumberland,Illinois,39.2653533,-88.2071598
105586,,82,IN,Tipton,Indiana,40.2822598,-86.041098
105530,101000,100,KY,Metcalfe,Kentucky,37.0032438,-85.643487
105528,,85,IL,Mercer,Illinois,41.1985037,-90.6773046
105508,,51,MN,Brown,Minnesota,44.2294379,-94.645035
105494,,30,IN,Howard,Indiana,40.4482767,-86.1344697
105459,,28,IL,Macon,Illinois,39.7128155,-88.9970218
105424,,42,IA,Adams,Iowa,41.0652066,-94.6863782
105410,,24,OH,Ashtabula,Ohio,41.8650534,-80.7898089
105390,122000,50,PA,Northumberland,Pennsylvania,40.8917519,-76.7974653
105353,,38,NE,Nemaha,Nebraska,40.3383347,-95.6730453
105314,,42,MO,Ray,Missouri,39.3354791,-93.9878427
105290,,27,UT,Rich,Utah,41.5629707,-111.1891151
105072,101500,56,AR,Saint Francis,Arkansas,36.4533933,-90.1453751
105040,96900,18,MI,Saginaw,Michigan,43.4194699,-83.9508068
105000,,32,NM,Harding,New Mexico,35.8925537,-103.8216261
104926,,79,IA,Adair,Iowa,41.50043,-94.6433504
104921,97475,67,VA,Sussex,Virginia,36.9058167,-77.2405153
104842,,10,KS,Harvey,Kansas,38.0025215,-97.3516558
104816,,65,AR,Lee,Arkansas,34.7712669,-90.8294002
104800,,74,AR,Prairie,Arkansas,34.7636336,-91.5983959
104702,110000,145,GA,Quitman,Georgia,30.7849191,-83.5598811
104679,,77,IN,Jay,Indiana,40.4465288,-85.023346
104554,,42,ID,Lewis,Idaho,46.2664791,-116.4054092
104552,,71,MN,Chippewa,Minnesota,45.0520041,-95.555641
104500,,53,SD,Potter,South Dakota,45.0875052,-99.9904285
104479,,28,NE,Knox,Nebraska,42.6712397,-97.87216
104414,,78,MS,Kemper,Mississippi,32.8018452,-88.7108964
104294,,46,IN,Washington,Indiana,38.6592152,-87.172789
104251,,89,IN,Pulaski,Indiana,40.9957383,-86.8220341
104214,,75,NC,Anson,North Carolina,34.9054732,-80.1875065
104137,65000,127,GA,Ben Hill,Georgia,31.7664035,-83.2077645
104072,,46,IA,Page,Iowa,40.7635099,-95.1432068
104042,20000,43,AR,Ouachita,Arkansas,33.5828512,-92.9375739
103913,,89,IL,Wayne,Illinois,41.9508336,-88.242369
103890,115000,44,WV,Marshall,West Virginia,38.4235332,-82.4263138
103830,80000,38,IL,Macoupin,Illinois,39.2375268,-89.9253233
103773,93000,77,OH,Harrison,Ohio,39.2536967,-84.7915999
103701,79900,58,TN,Lauderdale,Tennessee,35.7838834,-89.6628111
103681,70000,33,NE,Merrick,Nebraska,41.2031926,-98.0028892
103524,,29,MO,Dent,Missouri,37.544666,-91.443469
103423,,21,NE,Butler,Nebraska,41.1375727,-97.179026
103369,,71,MO,Ripley,Missouri,36.6928452,-90.8294002
103362,,28,ND,Wells,North Dakota,47.5217126,-99.5751845
103335,,,VA,Petersburg,Virginia,37.2279279,-77.4019267
103329,72500,86,IL,Massac,Illinois,37.2478298,-88.7493998
103300,,62,AL,Lamar,Alabama,33.6923649,-88.0900762
103266,55000,155,GA,Taliaferro,Georgia,33.5697878,-82.8855961
103253,,42,MS,Leflore,Mississippi,33.5274427,-90.3748354
103177,171000,60,OK,Cotton,Oklahoma,34.309094,-98.3964938
103171,,12,NV,White Pine,Nevada,39.5564495,-114.524264
102921,79000,50,IA,Monona,Iowa,43.0516494,-91.3893041
102887,,49,MI,Alpena,Michigan,45.0616794,-83.4327528
102760,106000,61,IL,Saline,Illinois,37.7149675,-88.556531
102759,,107,MO,Clark,Missouri,39.2811499,-92.3426781
102709,,76,IL,Shelby,Illinois,39.3980704,-88.864698
102618,60484,130,GA,Wheeler,Georgia,32.0999794,-82.6915429
102352,,74,MO,Barton,Missouri,37.4748791,-94.315422
102344,,30,KS,Kingman,Kansas,37.6458491,-98.1136734
102281,97500,44,NE,Pierce,Nebraska,42.19917,-97.5267247
102277,65250,37,OH,Coshocton,Ohio,40.2720151,-81.8595756
102250,,28,SD,Grant,South Dakota,45.1752383,-96.7507035
102114,,38,OH,Marion,Ohio,40.5886699,-83.1285242
101793,62750,14,AZ,La Paz,Arizona,34.0061091,-113.9536466
101736,,149,TX,Callahan,Texas,32.2728116,-99.456155
101695,,71,IL,Edgar,Illinois,39.7131223,-87.7763333
101671,,40,NE,Morrill,Nebraska,41.9632981,-103.9263362
101615,,77,MN,Big Stone,Minnesota,45.4932045,-96.4724
101598,,115,KY,Magoffin,Kentucky,37.730555,-83.0361376
101566,,77,MO,Dunklin,Missouri,36.2364268,-90.055447
101502,,59,AR,Jackson,Arkansas,35.6479574,-91.135302
101194,,19,KS,Wabaunsee,Kansas,39.1461086,-96.346109
101193,95000,111,VA,Dickenson,Virginia,37.0929465,-82.345189
101137,,39,WV,Ritchie,West Virginia,39.1822303,-81.0312989
101100,,247,TX,Cochran,Texas,33.5643803,-102.8975098
100978,,67,PA,Cameron,Pennsylvania,41.4261564,-78.1564432
100941,,24,IN,Huntington,Indiana,40.8831011,-85.497476
100899,,58,MI,Huron,Michigan,43.9466791,-82.820974
100750,,246,TX,Sherman,Texas,33.6356618,-96.6088805
100563,,61,MI,Lake,Michigan,43.4501005,-87.2220187
100535,,39,NE,Kimball,Nebraska,41.2356587,-103.6629832
100520,,68,IN,Adams,Indiana,40.7249237,-84.8984775
100450,,39,ND,Eddy,North Dakota,47.6963964,-98.8871816
100386,,66,KS,Chautauqua,Kansas,37.0203354,-96.1766559
100145,92250,43,PA,Lawrence,Pennsylvania,40.957855,-80.365865
100077,,21,SD,Turner,South Dakota,43.3355563,-97.179026
100054,88000,23,OH,Trumbull,Ohio,41.3064984,-80.7214417
100050,,103,MO,Lewis,Missouri,40.0500853,-91.7538817
100024,,54,OH,Sandusky,Ohio,41.4489396,-82.7079605
100015,,47,IA,Montgomery,Iowa,43.4412741,-95.2025451
100000,,75,OK,Dewey,Oklahoma,36.7959193,-95.9355387
99973,,153,TX,Clay,Texas,33.7900416,-98.2212979
99900,,,PA,WASHINGTON,Pennsylvania,40.17396,-80.2461714
99885,,50,WV,Tyler,West Virginia,39.4977025,-80.8543847
99668,86000,26,PA,Schuylkill,Pennsylvania,40.6873058,-76.1783739
99662,,28,NM,Union,New Mexico,36.3724334,-103.3587288
99633,,23,IL,Stephenson,Illinois,42.314489,-89.6251646
99556,106500,44,GA,Dougherty,Georgia,31.5439375,-84.2278796
99521,,90,NC,Martin,North Carolina,35.8733053,-77.1485163
99500,,84,NE,Arthur,Nebraska,41.5716538,-101.691565
99350,,53,MT,Wibaux,Montana,46.9904554,-104.1864623
99150,,19,ND,Emmons,North Dakota,46.2061318,-100.2953039
99106,,43,IN,Rush,Indiana,39.6481768,-85.520024
99100,,16,NV,Eureka,Nevada,39.5124858,-115.9607803
99005,77000,66,IA,Wright,Iowa,42.7273744,-93.6623239
98940,,209,TX,Lamb,Texas,34.1486153,-102.3463875
98876,,86,IN,Newton,Indiana,40.9703076,-87.4207518
98837,,64,AL,Wilcox,Alabama,32.0105439,-87.3413599
98769,,33,WV,Logan,West Virginia,37.8487147,-81.9934581
98642,36000,71,IA,Butler,Iowa,42.7502186,-92.8577105
98517,,39,MS,Yalobusha,Mississippi,33.9768292,-89.6759101
98492,,75,MN,Yellow Medicine,Minnesota,44.7380445,-95.8564864
98469,,54,IN,Greene,Indiana,39.0321796,-86.9824288
98233,,15,NM,Torrance,New Mexico,34.6784317,-105.9699878
98205,102250,97,KY,Union,Kentucky,38.9458951,-84.680501
98125,73750,63,PA,Elk,Pennsylvania,41.4284924,-78.5660852
98104,,24,KS,Atchison,Kansas,39.5630521,-95.1216356
98063,105000,32,NY,Oswego,New York,43.4553461,-76.5104973
98000,,96,KS,Stanton,Kansas,37.6390381,-101.7979613
97930,71000,78,VA,Martinsville,Virginia,36.6915262,-79.8725386
97900,,58,KS,Marshall,Kansas,39.717719,-96.4929797
97778,,41,SC,Marlboro,South Carolina,34.5582435,-79.6951103
97444,,23,MO,Pettis,Missouri,38.6893153,-93.3388917
97420,,25,IA,Clinton,Iowa,41.8444735,-90.1887379
97407,,46,MO,Saint Clair,Missouri,38.3475584,-90.9834027
97253,,59,IA,Fayette,Iowa,42.8419255,-91.8021071
97158,85000,34,OK,Stephens,Oklahoma,34.5203466,-97.87216
97148,71250,5,WV,Wayne,West Virginia,38.2214748,-82.4423747
97033,,76,KS,Morton,Kansas,37.1333387,-101.7979613
96790,,85,MO,Iron,Missouri,37.5515182,-90.6773046
96701,,18,KS,Sumner,Kansas,37.2236052,-97.6114217
96613,,53,IN,Wayne,Indiana,41.039115,-85.1686743
96412,,71,AR,Woodruff,Arkansas,35.1215846,-91.135302
96404,,60,MS,Holmes,Mississippi,33.168866,-90.0746767
96396,,65,MI,Oscoda,Michigan,44.4202888,-83.3307974
96233,,84,MN,Traverse,Minnesota,45.8030256,-96.365147
96048,89000,38,OK,Seminole,Oklahoma,35.2245201,-96.670573
95950,,75,MO,Wayne,Missouri,37.0388739,-90.5257823
95840,,97,IA,Ida,Iowa,42.3418685,-95.4777811
95836,84000,62,IL,De Witt,Illinois,40.1811468,-88.7861844
95752,,33,SC,Marion,South Carolina,34.178216,-79.4006069
95633,,92,KY,Jackson,Kentucky,37.5531457,-83.3835135
95459,,114,KY,Knott,Kentucky,37.3461117,-82.9931607
95456,105000,17,AR,Sharp,Arkansas,36.1675974,-91.443469
95158,,87,IN,Pike,Indiana,40.124119,-86.48233
95062,,30,ND,Sargent,North Dakota,46.1089195,-97.6152418
95027,139900,4,NV,Nye,Nevada,38.5807111,-116.0413889
94906,,47,MI,Clare,Michigan,43.8194703,-84.7686281
94895,84500,118,GA,Turner,Georgia,31.6976531,-83.634843
94850,,194,TX,Jones,Texas,32.7833435,-99.8124935
94761,,82,IA,Franklin,Iowa,40.6680932,-91.5112673
94660,171500,72,IL,Warren,Illinois,42.4963957,-89.9895681
