"locid","city","state","latitude","longitude","address","area","day","name","time","url"
155770,"Wayne","PA",40.0445158,-75.3868275,"125 Lancaster Avenue","Southeastern Pennsylvania Intergroup Association",3,"Wednesday Wayne Mens","12:30:00","http://www.aasepia.org/meetings/125-lancaster-avenue-wayne-pa-19087-wednesday-wayne-mens-wednesday-12-30/"
155770,"Wayne","PA",40.0445158,-75.3868275,"125 Lancaster Avenue","Southeastern Pennsylvania Intergroup Association",4,"Stonecraft\r\nFriday\t7:00 Pm\tOd\t \t0\t0\t0\t\t0\t0\t0","12:30:00","http://www.aasepia.org/meetings/125-lancaster-avenue-wayne-pa-19087-stonecraft-friday-7-00-pm-od-0-0-0-0-0-0-thursday-12-30/"
155770,"Wayne","PA",40.0445158,-75.3868275,"125 Lancaster Avenue","Southeastern Pennsylvania Intergroup Association",4,"Step by Step","20:00:00","http://www.aasepia.org/meetings/125-lancaster-avenue-wayne-pa-19087-step-by-step-thursday-20-00/"
155770,"Wayne","PA",40.0445158,-75.3868275,"125 Lancaster Avenue","Southeastern Pennsylvania Intergroup Association",5,"Promises, Promises","12:30:00","http://www.aasepia.org/meetings/125-lancaster-avenue-wayne-pa-19087-promises-promises-friday-12-30/"
155771,"Washington Square West","PA",39.946752,-75.1545244,"245 South 8th Street","Southeastern Pennsylvania Intergroup Association",2,"Lifeline (Phila)","16:15:00","http://www.aasepia.org/meetings/245-south-8th-street-washington-square-west-pa-19106-lifeline-phila-tuesday-16-15/"
155771,"Washington Square West","PA",39.946752,-75.1545244,"245 South 8th Street","Southeastern Pennsylvania Intergroup Association",2,"Blue Sky Weekday","17:30:00","http://www.aasepia.org/meetings/245-south-8th-street-washington-square-west-pa-19106-blue-sky-weekday-tuesday-17-30/"
155771,"Washington Square West","PA",39.946752,-75.1545244,"245 South 8th Street","Southeastern Pennsylvania Intergroup Association",3,"Miracle","18:30:00","http://www.aasepia.org/meetings/245-south-8th-street-washington-square-west-pa-19106-miracle-wednesday-18-30/"
155771,"Washington Square West","PA",39.946752,-75.1545244,"245 South 8th Street","Southeastern Pennsylvania Intergroup Association",4,"Lifeline (Phila)","16:15:00","http://www.aasepia.org/meetings/245-south-8th-street-washington-square-west-pa-19106-lifeline-phila-thursday-16-15/"
155771,"Washington Square West","PA",39.946752,-75.1545244,"245 South 8th Street","Southeastern Pennsylvania Intergroup Association",4,"Blue Sky Weekday","17:30:00","http://www.aasepia.org/meetings/245-south-8th-street-washington-square-west-pa-19106-blue-sky-weekday-thursday-17-30/"
155772,"Paoli","PA",40.0353009,-75.482062,"81 Devon Road","Southeastern Pennsylvania Intergroup Association",2,"Sober at Six","18:00:00","http://www.aasepia.org/meetings/81-devon-road-paoli-pa-19301-sober-at-six-tuesday-18-00/"
155773,"Northeast Philadelphia","PA",40.023518,-75.0837297,"1300 Dyre Street","Southeastern Pennsylvania Intergroup Association",2,"Survival","18:00:00","http://www.aasepia.org/meetings/1300-dyre-street-northeast-philadelphia-pa-19124-survival-tuesday-18-00/"
155773,"Northeast Philadelphia","PA",40.023518,-75.0837297,"1300 Dyre Street","Southeastern Pennsylvania Intergroup Association",3,"Survival","18:00:00","http://www.aasepia.org/meetings/1300-dyre-street-northeast-philadelphia-pa-19124-survival-wednesday-18-00/"
155773,"Northeast Philadelphia","PA",40.023518,-75.0837297,"1300 Dyre Street","Southeastern Pennsylvania Intergroup Association",4,"Survival","18:00:00","http://www.aasepia.org/meetings/1300-dyre-street-northeast-philadelphia-pa-19124-survival-thursday-18-00/"
155773,"Northeast Philadelphia","PA",40.023518,-75.0837297,"1300 Dyre Street","Southeastern Pennsylvania Intergroup Association",5,"Survival","18:00:00","http://www.aasepia.org/meetings/1300-dyre-street-northeast-philadelphia-pa-19124-survival-friday-18-00/"
155774,"Northeast Philadelphia","PA",40.0135104,-75.0872164,"4442 Frankford Avenue","Southeastern Pennsylvania Intergroup Association",2,"Grateful Hearts","18:00:00","http://www.aasepia.org/meetings/4442-frankford-avenue-northeast-philadelphia-pa-19124-grateful-hearts-tuesday-18-00/"
155775,"Newtown","PA",40.2294572,-74.9326093,"25 North Chancellor Street","Southeastern Pennsylvania Intergroup Association",2,"Women of Grace","18:00:00","http://www.aasepia.org/meetings/25-north-chancellor-street-newtown-pa-18940-women-of-grace-tuesday-18-00/"
155775,"Newtown","PA",40.2294572,-74.9326093,"25 North Chancellor Street","Southeastern Pennsylvania Intergroup Association",3,"Wednesday Night Big Book Study","19:30:00","http://www.aasepia.org/meetings/25-north-chancellor-street-newtown-pa-18940-wednesday-night-big-book-study-wednesday-19-30/"
155775,"Newtown","PA",40.2294572,-74.9326093,"25 North Chancellor Street","Southeastern Pennsylvania Intergroup Association",4,"Women in the Solution (W.i.t.s.)","18:00:00","http://www.aasepia.org/meetings/25-north-chancellor-street-newtown-pa-18940-women-in-the-solution-w-i-t-s-thursday-18-00/"
155776,"Northeast Philadelphia","PA",40.0359041,-75.0534486,"3117 Longshore Avenue","Southeastern Pennsylvania Intergroup Association",6,"Ask God in the Morning","07:00:00","http://www.aasepia.org/meetings/3117-longshore-avenue-northeast-philadelphia-pa-19149-ask-god-in-the-morning-saturday-07-00/"
155777,"Olney","PA",40.0415987,-75.1293991,"5918 North 5th Street","Southeastern Pennsylvania Intergroup Association",2,"Higher Powered","18:00:00","http://www.aasepia.org/meetings/5918-north-5th-street-olney-pa-19120-higher-powered-tuesday-18-00/"
155778,"South Philadelphia","PA",39.9411988,-75.1755996,"1943 Christian Street","Southeastern Pennsylvania Intergroup Association",2,"Rebos","18:15:00","http://www.aasepia.org/meetings/1943-christian-street-south-philadelphia-pa-19146-rebos-tuesday-18-15/"
155778,"South Philadelphia","PA",39.9411988,-75.1755996,"1943 Christian Street","Southeastern Pennsylvania Intergroup Association",2,"Rebos","19:30:00","http://www.aasepia.org/meetings/1943-christian-street-south-philadelphia-pa-19146-rebos-tuesday-19-30/"
155778,"South Philadelphia","PA",39.9411988,-75.1755996,"1943 Christian Street","Southeastern Pennsylvania Intergroup Association",4,"Rebos","19:30:00","http://www.aasepia.org/meetings/1943-christian-street-south-philadelphia-pa-19146-rebos-thursday-19-30/"
155779,"Plymouth Meeting","PA",40.1154069,-75.283556,"500 West Germantown Pike","Southeastern Pennsylvania Intergroup Association",2,"Women in Sobriety","18:30:00","http://www.aasepia.org/meetings/500-west-germantown-pike-plymouth-meeting-pa-19462-women-in-sobriety-tuesday-18-30/"
155779,"Plymouth Meeting","PA",40.1154069,-75.283556,"500 West Germantown Pike","Southeastern Pennsylvania Intergroup Association",6,"Saturday Big Book","17:00:00","http://www.aasepia.org/meetings/500-west-germantown-pike-plymouth-meeting-pa-19462-saturday-big-book-saturday-17-00/"
155780,"West Grove","PA",39.8185828,-75.8698313,"111 Vineyard Way","Southeastern Pennsylvania Intergroup Association",2,"Get a Life","18:30:00","http://www.aasepia.org/meetings/111-vineyard-way-west-grove-pa-19390-get-a-life-tuesday-18-30/"
155780,"West Grove","PA",39.8185828,-75.8698313,"111 Vineyard Way","Southeastern Pennsylvania Intergroup Association",4,"Twisted Sisters","19:00:00","http://www.aasepia.org/meetings/111-vineyard-way-west-grove-pa-19390-twisted-sisters-thursday-19-00/"
155780,"West Grove","PA",39.8185828,-75.8698313,"111 Vineyard Way","Southeastern Pennsylvania Intergroup Association",5,"Thank God I'm Free (Tgif)","19:30:00","http://www.aasepia.org/meetings/111-vineyard-way-west-grove-pa-19390-thank-god-i-m-free-tgif-friday-19-30/"
155781,"Bensalem","PA",40.0684085,-74.9692201,"1065 Bristol Pike","Southeastern Pennsylvania Intergroup Association",2,"Friends of Vietnam Veterans","18:30:00","http://www.aasepia.org/meetings/1065-bristol-pike-bensalem-pa-19020-friends-of-vietnam-veterans-tuesday-18-30/"
155782,"Ivyland","PA",40.2081314,-75.0724321,"51 Gough Avenue","Southeastern Pennsylvania Intergroup Association",2,"Ivyland Women's Step","18:30:00","http://www.aasepia.org/meetings/51-gough-avenue-ivyland-pa-18974-ivyland-women-s-step-tuesday-18-30/"
155782,"Ivyland","PA",40.2081314,-75.0724321,"51 Gough Avenue","Southeastern Pennsylvania Intergroup Association",3,"Clear Cut Directions","19:00:00","http://www.aasepia.org/meetings/51-gough-avenue-ivyland-pa-18974-clear-cut-directions-wednesday-19-00/"
155782,"Ivyland","PA",40.2081314,-75.0724321,"51 Gough Avenue","Southeastern Pennsylvania Intergroup Association",4,"Ivyland Meeting of Hope","18:30:00","http://www.aasepia.org/meetings/51-gough-avenue-ivyland-pa-18974-ivyland-meeting-of-hope-thursday-18-30/"
155783,"Linwood","PA",39.8271561,-75.4266516,"1627 Chichester Avenue","Southeastern Pennsylvania Intergroup Association",2,"Serenity Step Study","18:30:00","http://www.aasepia.org/meetings/1627-chichester-avenue-linwood-pa-19061-serenity-step-study-tuesday-18-30/"
155784,"Northeast Philadelphia","PA",40.0454567,-75.1010108,"6000 Rising Sun Avenue","Southeastern Pennsylvania Intergroup Association",2,"Attractions","19:00:00","http://www.aasepia.org/meetings/6000-rising-sun-avenue-northeast-philadelphia-pa-19111-attractions-tuesday-19-00/"
155785,"Center City","PA",39.9466324,-75.1681954,"1701 Delancey Street","Southeastern Pennsylvania Intergroup Association",2,"Gratitude","19:00:00","http://www.aasepia.org/meetings/1701-delancey-street-center-city-pa-19102-gratitude-tuesday-19-00/"
155786,"Northeast Philadelphia","PA",40.0964267,-75.0313397,"9896 Bustleton Avenue","Southeastern Pennsylvania Intergroup Association",2,"Bustleton","19:00:00","http://www.aasepia.org/meetings/9896-bustleton-avenue-northeast-philadelphia-pa-19115-bustleton-tuesday-19-00/"
155787,"Broomall","PA",39.9724909,-75.3630271,"2220 Sproul Road","Southeastern Pennsylvania Intergroup Association",2,"The Best Is yet to Come","19:00:00","http://www.aasepia.org/meetings/2220-sproul-road-broomall-pa-19008-the-best-is-yet-to-come-tuesday-19-00/"
155788,"Clifton Heights","PA",39.930999,-75.305144,"360 North Oak Avenue","Southeastern Pennsylvania Intergroup Association",2,"Big Book Breakdown","19:00:00","http://www.aasepia.org/meetings/360-north-oak-avenue-clifton-heights-pa-19018-big-book-breakdown-tuesday-19-00/"
155789,"Perkasie","PA",40.3679482,-75.2847681,"20 Dill Avenue","Southeastern Pennsylvania Intergroup Association",2,"Perkasie  Beginners Group","19:00:00","http://www.aasepia.org/meetings/20-dill-avenue-perkasie-pa-18944-perkasie-beginners-group-tuesday-19-00/"
155789,"Perkasie","PA",40.3679482,-75.2847681,"20 Dill Avenue","Southeastern Pennsylvania Intergroup Association",2,"Perkasie","20:30:00","http://www.aasepia.org/meetings/20-dill-avenue-perkasie-pa-18944-perkasie-tuesday-20-30/"
155789,"Perkasie","PA",40.3679482,-75.2847681,"20 Dill Avenue","Southeastern Pennsylvania Intergroup Association",3,"Try It You'll Like It","20:00:00","http://www.aasepia.org/meetings/20-dill-avenue-perkasie-pa-18944-try-it-you-ll-like-it-wednesday-20-00/"
155790,"Sharon Hill","PA",39.9082334,-75.2738279,"100 Sharon Avenue","Southeastern Pennsylvania Intergroup Association",2,"Sharon Hill","19:00:00","http://www.aasepia.org/meetings/100-sharon-avenue-sharon-hill-pa-19079-sharon-hill-tuesday-19-00/"
155790,"Sharon Hill","PA",39.9082334,-75.2738279,"100 Sharon Avenue","Southeastern Pennsylvania Intergroup Association",4,"Sharon Hill","19:00:00","http://www.aasepia.org/meetings/100-sharon-avenue-sharon-hill-pa-19079-sharon-hill-thursday-19-00/"
155791,"Sellersville","PA",40.3643812,-75.3255415,"807 Lawn Avenue","Southeastern Pennsylvania Intergroup Association",2,"It Takes a Village","19:00:00","http://www.aasepia.org/meetings/807-lawn-avenue-sellersville-pa-18960-it-takes-a-village-tuesday-19-00/"
155791,"Sellersville","PA",40.3643812,-75.3255415,"807 Lawn Avenue","Southeastern Pennsylvania Intergroup Association",3,"Sunlight of the Spirit","19:30:00","http://www.aasepia.org/meetings/807-lawn-avenue-sellersville-pa-18960-sunlight-of-the-spirit-wednesday-19-30/"
155791,"Sellersville","PA",40.3643812,-75.3255415,"807 Lawn Avenue","Southeastern Pennsylvania Intergroup Association",6,"Seeing Is Believing","14:00:00","http://www.aasepia.org/meetings/807-lawn-avenue-sellersville-pa-18960-seeing-is-believing-saturday-14-00/"
155792,"Lansdowne","PA",39.943273,-75.274341,"140 North Lansdowne Avenue","Southeastern Pennsylvania Intergroup Association",2,"New Life","19:00:00","http://www.aasepia.org/meetings/140-north-lansdowne-avenue-lansdowne-pa-19050-new-life-tuesday-19-00/"
155792,"Lansdowne","PA",39.943273,-75.274341,"140 North Lansdowne Avenue","Southeastern Pennsylvania Intergroup Association",4,"Cover to Cover","19:00:00","http://www.aasepia.org/meetings/140-north-lansdowne-avenue-lansdowne-pa-19050-cover-to-cover-thursday-19-00/"
155793,"Huntingdon Valley","PA",40.1127597,-75.0576301,"214 Welsh Road","Southeastern Pennsylvania Intergroup Association",2,"Whow (Women Helping Other Women)","19:00:00","http://www.aasepia.org/meetings/214-welsh-road-huntingdon-valley-pa-19006-whow-women-helping-other-women-tuesday-19-00/"
155794,"Levittown","PA",40.1440034,-74.8743673,"2185 Bristol Oxford Valley Road","Southeastern Pennsylvania Intergroup Association",2,"Primary Purpose","19:00:00","http://www.aasepia.org/meetings/2185-bristol-oxford-valley-road-levittown-pa-19057-primary-purpose-tuesday-19-00/"
155795,"Newtown","PA",40.2192816,-74.9459145,"206 Buck Road","Southeastern Pennsylvania Intergroup Association",2,"Newtown Gratitude","19:00:00","http://www.aasepia.org/meetings/206-buck-road-newtown-pa-18940-newtown-gratitude-tuesday-19-00/"
155795,"Newtown","PA",40.2192816,-74.9459145,"206 Buck Road","Southeastern Pennsylvania Intergroup Association",4,"Newtown Gratitude","18:00:00","http://www.aasepia.org/meetings/206-buck-road-newtown-pa-18940-newtown-gratitude-thursday-18-00/"
155795,"Newtown","PA",40.2192816,-74.9459145,"206 Buck Road","Southeastern Pennsylvania Intergroup Association",6,"Newtown Gratitude","06:00:00","http://www.aasepia.org/meetings/206-buck-road-newtown-pa-18940-newtown-gratitude-saturday-06-00/"
155795,"Newtown","PA",40.2192816,-74.9459145,"206 Buck Road","Southeastern Pennsylvania Intergroup Association",6,"Newtown Gratitude","18:00:00","http://www.aasepia.org/meetings/206-buck-road-newtown-pa-18940-newtown-gratitude-saturday-18-00/"
155796,"South Philadelphia East","PA",39.9228245,-75.1611691,"2115 South 9th Street","Southeastern Pennsylvania Intergroup Association",2,"Lamp of Promise","19:00:00","http://www.aasepia.org/meetings/2115-south-9th-street-south-philadelphia-east-pa-19148-lamp-of-promise-tuesday-19-00/"
155797,"Doylestown","PA",40.3141289,-75.1271297,"186 East Court Street","Southeastern Pennsylvania Intergroup Association",2,"Women in Sobriety","19:00:00","http://www.aasepia.org/meetings/186-east-court-street-doylestown-pa-18901-women-in-sobriety-tuesday-19-00/"
155797,"Doylestown","PA",40.3141289,-75.1271297,"186 East Court Street","Southeastern Pennsylvania Intergroup Association",2,"Tuesday Nighters","22:00:00","http://www.aasepia.org/meetings/186-east-court-street-doylestown-pa-18901-tuesday-nighters-tuesday-22-00/"
155797,"Doylestown","PA",40.3141289,-75.1271297,"186 East Court Street","Southeastern Pennsylvania Intergroup Association",4,"Big Book Study Solution","19:30:00","http://www.aasepia.org/meetings/186-east-court-street-doylestown-pa-18901-big-book-study-solution-thursday-19-30/"
155797,"Doylestown","PA",40.3141289,-75.1271297,"186 East Court Street","Southeastern Pennsylvania Intergroup Association",5,"Doylestown 11Th Step Meditation Meeting","19:30:00","http://www.aasepia.org/meetings/186-east-court-street-doylestown-pa-18901-doylestown-11th-step-meditation-meeting-friday-19-30/"
155798,"Point Pleasant","PA",40.4246268,-75.0671287,"35 River Road","Southeastern Pennsylvania Intergroup Association",2,"Spiritual Awakening","19:00:00","http://www.aasepia.org/meetings/35-river-road-point-pleasant-pa-18950-spiritual-awakening-tuesday-19-00/"
155799,"Ardmore","PA",40.0006444,-75.2881392,"415 East Athens Avenue","Southeastern Pennsylvania Intergroup Association",2,"Sober at Seven (Ardmore)","19:00:00","http://www.aasepia.org/meetings/415-east-athens-avenue-ardmore-pa-19003-sober-at-seven-ardmore-tuesday-19-00/"
155800,"Upper Darby","PA",39.957622,-75.2607553,"150 Hampden Road","Southeastern Pennsylvania Intergroup Association",2,"Llegaste a Tiempo","19:00:00","http://www.aasepia.org/meetings/150-hampden-road-upper-darby-pa-19082-llegaste-a-tiempo-tuesday-19-00/"
155800,"Upper Darby","PA",39.957622,-75.2607553,"150 Hampden Road","Southeastern Pennsylvania Intergroup Association",5,"Llegaste a Tiempo","19:00:00","http://www.aasepia.org/meetings/150-hampden-road-upper-darby-pa-19082-llegaste-a-tiempo-friday-19-00/"
155801,"Northwest Philadelphia","PA",40.0325354,-75.1692727,"5305 Germantown Avenue","Southeastern Pennsylvania Intergroup Association",2,"Taking the Right Steps Together","19:00:00","http://www.aasepia.org/meetings/5305-germantown-avenue-northwest-philadelphia-pa-19144-taking-the-right-steps-together-tuesday-19-00/"
155802,"Huntingdon Valley","PA",40.1358928,-75.0691536,"900 Cathedral Road","Southeastern Pennsylvania Intergroup Association",2,"Bryn Athyn Tuesday","19:00:00","http://www.aasepia.org/meetings/900-cathedral-road-huntingdon-valley-pa-19009-bryn-athyn-tuesday-tuesday-19-00/"
155802,"Huntingdon Valley","PA",40.1358928,-75.0691536,"900 Cathedral Road","Southeastern Pennsylvania Intergroup Association",6,"Bryn Athyn Saturday","09:00:00","http://www.aasepia.org/meetings/900-cathedral-road-huntingdon-valley-pa-19009-bryn-athyn-saturday-saturday-09-00/"
155803,"Warminster","PA",40.1989884,-75.0911254,"500 Madison Avenue","Southeastern Pennsylvania Intergroup Association",2,"Just for Today","19:00:00","http://www.aasepia.org/meetings/500-madison-avenue-warminster-pa-18974-just-for-today-tuesday-19-00/"
155805,"Green Lane","PA",40.329112,-75.4540321,"1011 Church Road","Southeastern Pennsylvania Intergroup Association",2,"Sumneytown Women","19:30:00","http://www.aasepia.org/meetings/1011-church-road-green-lane-pa-18054-sumneytown-women-tuesday-19-30/"
155806,"West Chester","PA",40.004798,-75.632887,"490 West Boot Road","Southeastern Pennsylvania Intergroup Association",2,"Grove Group","19:30:00","http://www.aasepia.org/meetings/490-west-boot-road-west-chester-pa-19380-grove-group-tuesday-19-30/"
155807,"Chester Springs","PA",40.1050274,-75.6667676,"2350 Conestoga Road","Southeastern Pennsylvania Intergroup Association",2,"Chester Springs","19:30:00","http://www.aasepia.org/meetings/2350-conestoga-road-chester-springs-pa-19425-chester-springs-tuesday-19-30/"
155807,"Chester Springs","PA",40.1050274,-75.6667676,"2350 Conestoga Road","Southeastern Pennsylvania Intergroup Association",4,"Chester Springs","19:30:00","http://www.aasepia.org/meetings/2350-conestoga-road-chester-springs-pa-19425-chester-springs-thursday-19-30/"
155807,"Chester Springs","PA",40.1050274,-75.6667676,"2350 Conestoga Road","Southeastern Pennsylvania Intergroup Association",5,"Singleness of Purpose","19:30:00","http://www.aasepia.org/meetings/2350-conestoga-road-chester-springs-pa-19425-singleness-of-purpose-friday-19-30/"
155807,"Chester Springs","PA",40.1050274,-75.6667676,"2350 Conestoga Road","Southeastern Pennsylvania Intergroup Association",6,"Chester Springs","19:30:00","http://www.aasepia.org/meetings/2350-conestoga-road-chester-springs-pa-19425-chester-springs-saturday-19-30/"
155808,"West Chester","PA",39.9573606,-75.6024319,"212 South High Street","Southeastern Pennsylvania Intergroup Association",2,"West Chester","19:30:00","http://www.aasepia.org/meetings/212-south-high-street-west-chester-pa-19382-west-chester-tuesday-19-30/"
155808,"West Chester","PA",39.9573606,-75.6024319,"212 South High Street","Southeastern Pennsylvania Intergroup Association",5,"Just What I Needed to Hear","19:30:00","http://www.aasepia.org/meetings/212-south-high-street-west-chester-pa-19382-just-what-i-needed-to-hear-friday-19-30/"
155809,"Doylestown","PA",40.2874777,-75.1103893,"320 Edison Furlong Road","Southeastern Pennsylvania Intergroup Association",2,"Came to Believe","19:30:00","http://www.aasepia.org/meetings/320-edison-furlong-road-doylestown-pa-18901-came-to-believe-tuesday-19-30/"
155810,"Northeast Philadelphia","PA",40.0341864,-75.0352003,"7341 Cottage Street","Southeastern Pennsylvania Intergroup Association",2,"Mayfair Men's","19:30:00","http://www.aasepia.org/meetings/7341-cottage-street-northeast-philadelphia-pa-19136-mayfair-men-s-tuesday-19-30/"
155811,"Downingtown","PA",40.0183919,-75.6809333,"971 East Lancaster Avenue","Southeastern Pennsylvania Intergroup Association",2,"Downingtown Big Book Step Study","19:30:00","http://www.aasepia.org/meetings/971-east-lancaster-avenue-downingtown-pa-19335-downingtown-big-book-step-study-tuesday-19-30/"
155812,"North Philadelphia","PA",39.9634873,-75.1463944,"707 North 5th Street","Southeastern Pennsylvania Intergroup Association",2,"3-7-11","19:30:00","http://www.aasepia.org/meetings/707-north-5th-street-north-philadelphia-pa-19123-3-7-11-tuesday-19-30/"
155813,"Perkasie","PA",40.3967484,-75.2057695,"16 Irish Meetinghouse Road","Southeastern Pennsylvania Intergroup Association",2,"In All Our Affairs","19:30:00","http://www.aasepia.org/meetings/16-irish-meetinghouse-road-perkasie-pa-18944-in-all-our-affairs-tuesday-19-30/"
155814,"North Philadelphia","PA",40.0675056,-75.15157,"2100 74th Avenue","Southeastern Pennsylvania Intergroup Association",2,"Briar Road Step","19:30:00","http://www.aasepia.org/meetings/2100-74th-avenue-north-philadelphia-pa-19138-briar-road-step-tuesday-19-30/"
155815,"Morrisville","PA",40.2164997,-74.7854781,"771 North Pennsylvania Avenue","Southeastern Pennsylvania Intergroup Association",2,"Morrisville","19:30:00","http://www.aasepia.org/meetings/771-north-pennsylvania-avenue-morrisville-pa-19067-morrisville-tuesday-19-30/"
155815,"Morrisville","PA",40.2164997,-74.7854781,"771 North Pennsylvania Avenue","Southeastern Pennsylvania Intergroup Association",4,"Morrisville Thursday Noon","12:00:00","http://www.aasepia.org/meetings/771-north-pennsylvania-avenue-morrisville-pa-19067-morrisville-thursday-noon-thursday-12-00/"
155815,"Morrisville","PA",40.2164997,-74.7854781,"771 North Pennsylvania Avenue","Southeastern Pennsylvania Intergroup Association",5,"Morrisville Women's","19:30:00","http://www.aasepia.org/meetings/771-north-pennsylvania-avenue-morrisville-pa-19067-morrisville-women-s-friday-19-30/"
155816,"Langhorne","PA",40.1735688,-74.919108,"330 South Bellevue Avenue","Southeastern Pennsylvania Intergroup Association",2,"Langhorne Action","19:30:00","http://www.aasepia.org/meetings/330-south-bellevue-avenue-langhorne-pa-19047-langhorne-action-tuesday-19-30/"
155817,"Chester","PA",39.8377772,-75.3933953,"2600 West 9th Street","Southeastern Pennsylvania Intergroup Association",2,"New Millenium","20:00:00","http://www.aasepia.org/meetings/2600-west-9th-street-chester-pa-19013-new-millenium-tuesday-20-00/"
155818,"Lansdale","PA",40.2482653,-75.2970845,"1000 West Main Street","Southeastern Pennsylvania Intergroup Association",2,"Lansdale Big Book","20:00:00","http://www.aasepia.org/meetings/1000-west-main-street-lansdale-pa-19446-lansdale-big-book-tuesday-20-00/"
155819,"Swarthmore","PA",39.9065453,-75.3497613,"301 North Chester Road","Southeastern Pennsylvania Intergroup Association",2,"The Little Group","20:00:00","http://www.aasepia.org/meetings/301-north-chester-road-swarthmore-pa-19081-the-little-group-tuesday-20-00/"
155820,"Parkesburg","PA",39.9577232,-75.9191468,"406 West 2nd Avenue","Southeastern Pennsylvania Intergroup Association",2,"Parkesburg Program for Progress","20:00:00","http://www.aasepia.org/meetings/406-west-2nd-avenue-parkesburg-pa-19365-parkesburg-program-for-progress-tuesday-20-00/"
155821,"Bridgeport","PA",40.1030769,-75.3425363,"502 Ford Street","Southeastern Pennsylvania Intergroup Association",2,"World Famous Bridgeport 8","20:00:00","http://www.aasepia.org/meetings/502-ford-street-bridgeport-pa-19405-world-famous-bridgeport-8-tuesday-20-00/"
155821,"Bridgeport","PA",40.1030769,-75.3425363,"502 Ford Street","Southeastern Pennsylvania Intergroup Association",4,"World Famous Bridgeport 8","20:00:00","http://www.aasepia.org/meetings/502-ford-street-bridgeport-pa-19405-world-famous-bridgeport-8-thursday-20-00/"
155822,"Roxborough-Manayunk","PA",40.0409188,-75.2253551,"6730 Ridge Avenue","Southeastern Pennsylvania Intergroup Association",2,"Roxborough Big Book Study","20:00:00","http://www.aasepia.org/meetings/6730-ridge-avenue-roxborough-manayunk-pa-19128-roxborough-big-book-study-tuesday-20-00/"
155822,"Roxborough-Manayunk","PA",40.0409188,-75.2253551,"6730 Ridge Avenue","Southeastern Pennsylvania Intergroup Association",4,"Evolve or Die Step Study","19:30:00","http://www.aasepia.org/meetings/6730-ridge-avenue-roxborough-manayunk-pa-19128-evolve-or-die-step-study-thursday-19-30/"
155823,"Center City","PA",39.9568255,-75.1654222,"1513 Race Street","Southeastern Pennsylvania Intergroup Association",2,"1776","20:00:00","http://www.aasepia.org/meetings/1513-race-street-center-city-pa-19102-1776-tuesday-20-00/"
155825,"Garnet Valley","PA",39.867236,-75.4687581,"882 Concord Road","Southeastern Pennsylvania Intergroup Association",2,"Aston Tuesday Night","20:00:00","http://www.aasepia.org/meetings/882-concord-road-garnet-valley-pa-19060-aston-tuesday-night-tuesday-20-00/"
155826,"Yardley","PA",40.2421923,-74.841891,"55 West Afton Avenue","Southeastern Pennsylvania Intergroup Association",2,"Stepping Stones","20:00:00","http://www.aasepia.org/meetings/55-west-afton-avenue-yardley-pa-19067-stepping-stones-tuesday-20-00/"
155827,"Norristown","PA",40.118291,-75.32842,"550 East Fornance Street","Southeastern Pennsylvania Intergroup Association",2,"You Can Do It","20:00:00","http://www.aasepia.org/meetings/550-east-fornance-street-norristown-pa-19401-you-can-do-it-tuesday-20-00/"
155828,"East Falls","PA",40.0222901,-75.1832239,"3820 Oak Road","Southeastern Pennsylvania Intergroup Association",2,"Nomads","20:00:00","http://www.aasepia.org/meetings/3820-oak-road-east-falls-pa-19129-nomads-tuesday-20-00/"
155829,"Center City","PA",39.9429773,-75.1492672,"401 Lombard Street","Southeastern Pennsylvania Intergroup Association",2,"The Underground","20:00:00","http://www.aasepia.org/meetings/401-lombard-street-center-city-pa-19147-the-underground-tuesday-20-00/"
155829,"Center City","PA",39.9429773,-75.1492672,"401 Lombard Street","Southeastern Pennsylvania Intergroup Association",4,"The Underground","20:00:00","http://www.aasepia.org/meetings/401-lombard-street-center-city-pa-19147-the-underground-thursday-20-00/"
155830,"Quakertown","PA",40.4200273,-75.4486862,"1911 Klines Mill Road","Southeastern Pennsylvania Intergroup Association",2,"Mumbauersville Big Book","20:00:00","http://www.aasepia.org/meetings/1911-klines-mill-road-quakertown-pa-18951-mumbauersville-big-book-tuesday-20-00/"
155831,"Upper Darby","PA",39.9546974,-75.283626,"501 North Lansdowne Avenue","Southeastern Pennsylvania Intergroup Association",2,"Garrett","20:30:00","http://www.aasepia.org/meetings/501-north-lansdowne-avenue-upper-darby-pa-19026-garrett-tuesday-20-30/"
155832,"Bala Cynwyd","PA",40.0030283,-75.2343419,"120 Bryn Mawr Avenue","Southeastern Pennsylvania Intergroup Association",2,"Bala Men","20:30:00","http://www.aasepia.org/meetings/120-bryn-mawr-avenue-bala-cynwyd-pa-19004-bala-men-tuesday-20-30/"
155833,"Media","PA",39.920511,-75.3882418,"18 East 3rd Street","Southeastern Pennsylvania Intergroup Association",2,"Media Young Peoples","20:30:00","http://www.aasepia.org/meetings/18-east-3rd-street-media-pa-19063-media-young-peoples-tuesday-20-30/"
155835,"West Chester","PA",39.9603729,-75.6065442,"111 North Church Street","Southeastern Pennsylvania Intergroup Association",2,"Sober and Free","20:30:00","http://www.aasepia.org/meetings/111-north-church-street-west-chester-pa-19380-sober-and-free-tuesday-20-30/"
